284.43	273	372.6	20	17	2	0	0	1	0	0	0	0	0	0	0	22	3	0.45	0	0	0.55	0.23	3	2	1	2	4	14.11	9.66	744	6.5509	0	1.0016	0	0	17.3569	0.4993	0	0	0	5.3371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4327	0	0	10.1516	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	2	0	6	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	-0.23	0	0	0	-0.23	2.28	0.38	0.08	-0.31	152	36.67	34.42	0	2	0	0.9149	0.0851	0	0	0.9149	0.1543	0	88
468.38	322	429.1	34	23	0	11	0	0	0	0	0	0	0	0	0	37	6	0.3	0.11	0	0.59	0.44	4	4	0	3	4	24.41	16.22	4105	0	0	-0.4965	0	0	10.2788	-1.137	0	0	-2.7496	-0.6659	-1.1714	0.2317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.2048	46.5062	10.9955	10.3368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3959	0	0	0	0	0	3.7045	0	0	12.9142	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	23	11	2	15	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	11	3	11	0	0	0.65	-3.67	0.65	-3.67	0	0	7.7	3.67	0.33	-0.49	242	42.78	45.5	2	0	1	0	0	0	1.9999	0	0.5882	0.0294	1
364.423	315	401.99	25	17	2	5	0	1	0	0	0	0	0	0	0	26	7	0.423077	0.115385	0	0.461538	0.177143	2	2	0	4	4	18.4494	11.8247	1446	2.00645	0	2.28185	0	0	10.929	0	0	0	-1.2549	0.086791	0	0	0	5.27551	0	3.03387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.24742	35.2837	5.71799	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.19102	0	0	0	0	0	2.80003	0	0	1.97872	1.93137	0	2.61155	0	0	10.1274	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	7	3	9	1	4	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	7	1	5	2	2	0.623804	-1.76622	0.22174	-1.43506	0.402064	-0.33116	4.4931	1.76622	0.290103	-0.547668	192	38.5195	36.6433	2	1	0.999079	1.19E-11	0.00091167	8.95E-06	1.00593	0	0.480237	0.119763	96
374.48	420	506.03	27	22	0	5	0	0	0	0	0	0	0	0	0	28	10	0.857143	0.0714286	0.0714286	0	0.207407	2	0	2	7	1	19.8112	12.9179	2275	3.93006	0	3.92099	0	1.95977	0	-0.625658	0	12.13	0.279129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.1978	10.4659	5.0753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75722	0	0	0	0	0	12.2969	0	1.28642	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	5	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	3	5	0	0	0.64374	-1.73319	0.64374	-1.73319	0	0	4.94423	1.73319	0.284382	-0.415524	202	45.091	39.8908	1	0	0.999645	0	0.000355214	0	0.999645	0	0.407394	0.0740872	100
309.454	336	454.46	23	21	1	1	0	0	0	0	0	0	0	0	0	24	7	0.458333	0.0416667	0	0.5	0.198758	2	2	0	4	4	16.872	11.0189	1044	8.28822	0	1.31016	0	0	20.4514	0.297141	0	0	0.281111	2.17917	0	0	-0.582384	0	0	0	0	0	0	0	0	0	0	0	2.1841	0	0	0	0	0	0	13.1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90544	0	0	12.6475	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	-0.605159	0	-0.298298	0	-0.306861	2.83107	0.605159	0.14709	-0.306861	168	41.6579	38.1352	0	1	0	0.968241	0.0317587	0	0	0.968241	0.0883373	0	80
248.33	252	338.7	18	14	2	2	0	0	0	0	0	0	0	0	0	19	6	0.47	0	0	0.53	0.33	2	2	0	3	2	12.96	8.66	687	4.0994	0	0.8381	0	0	9.7106	-0.1302	0	0	0	0.8031	0	2.0869	0	0	0	3.1775	3.1328	0	0	0	0	0	0	0	0	0	0	0	0	0	9.7868	0	5.6617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5279	0	0	0	1.5739	0	4.3578	0	0	6.4751	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	4	0	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	2	2	1	0.5	-0.95	0.21	-0.64	0.29	-0.31	3.29	1.33	0.21	-0.39	134	30.19	28.92	1	2	0	0.9892	0.0108	0	0	0.9892	0.2228	0.2216	95
462.508	350	442.03	31	18	6	5	0	2	0	0	0	0	0	0	0	34	7	0.558824	0.117647	0	0.323529	0.262673	4	2	2	6	2	22.1206	14.8631	2945	0	0	0.747755	0	0	7.4032	-2.40734	0	0	-1.70737	1.14486	0	0	0	5.96755	0	2.62529	2.44731	0	0	0	0	0	0	7.66693	1.2145	0	0	0	0	0	19.0615	37.139	0	0	0	0	0	0	0	0	0	0	2.69675	0	0	0	0	0	0	0	0	0	5.46658	0	0	1.77162	2.10594	0	6.05605	0	0	7.18318	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	18	11	7	9	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	5	10	2	5	3	5	1.02489	-2.45677	0.439923	-1.97888	0.584963	-0.47789	6.76419	3.03622	0.301642	-0.531204	240	45.2575	44.6068	3	5	0.0251558	0.000363031	5.97E-72	0.974481	0.0259745	0	0.581483	0.19271	75
454.504	364	484.02	32	23	2	6	0	1	0	0	0	0	0	0	0	35	8	0.542857	0.114286	0	0.342857	0.289063	4	2	2	6	4	23.0432	15.2032	2932	3.50979	0	0	0	0	16.8466	-3.68515	0	0	-3.00699	0.728613	0	0	-0.711598	0	0	2.65535	0	0	0	0	0	0	0	0	1.28945	0	0	0	0	0	9.55097	50.5175	5.40235	0	0	0	0	0	0	0	0	0	1.31978	0	0	0	0	0	0	0	0	0	2.76968	0	0	0	2.16932	0	6.88914	0	0	13.7405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	23	8	4	10	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	1	6	1	2	0.353359	-2.08705	0.221422	-2.08542	0.131937	-0.00162874	5.9235	2.10659	0.282483	-0.512225	238	48.0887	46.2812	2	1	0.999944	3.05E-14	5.58E-05	5.42E-07	1.48686	0	0.546464	0.0160356	99
387.44	343	466.4	28	19	5	4	0	0	0	0	0	0	0	0	0	31	5	0.61	0.03	0	0.35	0.21	4	2	2	3	3	19.67	13.6	2195	3.1587	0	4.9758	0	0	3.5818	-0.2763	0	0	0.0907	2.1163	0	1.4089	0	6.1819	0	0	0	0	0	0	0	0	0	9.1335	3.9133	0	0	0	0	0	0	12.5088	16.2068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7986	0	0	8.8936	0	0	3.1896	0	0	0	0	3	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	19	9	5	6	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	4	1	5	0.25	-2.11	0	-1.38	0.25	-0.73	4.73	2.11	0.23	-0.51	206	42.27	40.76	0	5	0	0.0781	0.9219	0	0	0.0781	0.4615	0.0742	90
872.965	826	1080.15	61	42	0	19	0	0	0	0	0	0	0	0	0	68	11	0.955882	0.0441176	0	0	0.207154	8	0	8	18	1	43.8105	28.9717	18787	5.29104	0	3.45173	0	2.51015	0	-20.0106	0	0	0.575181	0	0	0	-3.98446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.8248	25.2891	46.8865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.8308	0	0	0	0	0	39.4754	0	3.07394	0	0	9	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	42	19	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	19	9	19	0	0	1.89561	-6.96109	1.89561	-6.96109	0	0	14.7472	6.96109	0.285643	-0.556061	468	92.1457	83.0954	0	0	0	0	1	0	0	0	0.622951	0.147541	16
301.388	280	401.99	22	18	1	3	0	0	0	0	0	0	0	0	0	26	1	0.769231	0	0	0.230769	0.0909091	5	1	4	3	2	15.0601	10.6639	824	3.95657	0	5.22619	0	0	4.2491	0.732281	0	0	0	4.50922	0	0	0.00625	0	0	0	0	0	0	0	0	0	0	0	2.52365	0	0	0	0	0	10.641	0	11.9057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55003	0	0	0	0	0	9.09876	0	0	2.72153	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	3	0	1	0.210514	-1.18141	0.210514	-0.878478	0	-0.302928	3.12301	1.18141	0.210514	-0.390422	162	36.5668	32.796	0	1	0	0.901088	0.0989116	0	0	0.901088	0.277223	0.0864131	89
138.06	91	132.13	8	3	0	4	1	0	0	0	0	0	0	0	0	8	1	0.875	0.125	0	0	0.5	1	0	1	4	1	6.36181	3.51586	61	1.62873	0	0	0	0	0	-1.07099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6279	10.1734	4.51813	0	0	0	0	0	-3.9049	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37989	0	0	0	0	0	2.53197	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	4	0	0	0.442175	-1.25897	0.442175	-1.25897	0	0	2.58783	1.25897	0.355952	-0.356605	72	12.4139	10.1565	2	0	0.999999	0	8.91E-07	0	1.74139	0	1.21767	0.0323259	31
337.465	378	487.33	24	18	3	3	0	0	0	0	0	0	0	0	0	24	12	0.708333	0.0416667	0	0.25	0.253472	1	1	0	4	2	17.9494	11.3631	1823	7.92016	0	2.11203	0	0	7.69886	-0.0570093	0	0	-0.144492	1.84915	0	0	0	0	0	8.76766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.81082	11.471	5.57177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5296	0	0	0	5.11671	0	7.80031	0	0	5.34442	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	18	6	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	1	3	3	3	0.597976	-1.7054	0.210565	-1.41608	0.387411	-0.289326	4.49925	1.75076	0.271528	-0.77139	184	41.4278	37.9853	2	1	5.24E-08	0.995286	0.00471288	8.79E-07	0	0.995286	0.33353	0.208137	29
